yes_no_binary__has_document,yes_no_binary__avtodayanacaq,yes_no_binary__balkon,yes_no_binary__duzelme,yes_no_binary__esyali,yes_no_binary__hovuz,yes_no_binary__internet,yes_no_binary__isiq,yes_no_binary__kabel_tv,yes_no_binary__kombi,yes_no_binary__kondisioner,yes_no_binary__lift,yes_no_binary__merkezi_qizdirici_sistem,yes_no_binary__metbex_mebeli,yes_no_binary__pvc_pencere,yes_no_binary__qaz,yes_no_binary__su,yes_no_binary__telefon,yes_no_binary__temirsiz,cat_ohe__cities_Bakı,cat_ohe__cities_Lənkəran,cat_ohe__cities_Qəbələ,cat_ohe__cities_Siyazən,cat_ohe__cities_Sumqayıt,cat_ohe__cities_Xırdalan,cat_freq__raion_freq,num__price,num__rooms,num__area_m2,num__land_area_sot,num__floor,num__log_area_m2_v3,cat_bin__area_q5_v3,num__log_land_area_sot_v3,num__log_floor_v3,cat_bin__rooms_q4_v3,num__area_per_room_v3,num__rooms_per_area_v3,num__area_x_rooms_v3,num__area_x_floor_v3,num__floor_over_log_area_v3,num__land_to_area_ratio_v3,num__land_x_area_v3,num__area_bin_x_rooms_bin_v3,num__amenity_count_v3,num__comfort_score_v3,num__utility_score_v3,num__comfort_x_rooms_v3,num__utility_per_area_v3,num__log_raion_freq_v3,num__raionfreq_x_logarea_v3
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,148000.0,2.0,45.0,0.0,4.0,3.828641396489095,0.0,0.0,1.6094379124341003,1.0,22.499988750005624,0.04444444345679015,90.0,180.0,1.0447567533776572,0.0,0.0,1.0,12.0,5.0,4.0,10.0,0.0888888869135803,0.06424126228662334,0.2540289694681397
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,190000.0,2.0,60.0,0.0,5.0,4.110873864173311,1.0,0.0,1.791759469228055,1.0,29.9999850000075,0.03333333277777779,120.0,300.0,1.2162861106708704,0.0,0.0,11.0,9.0,4.0,4.0,8.0,0.06666666555555557,0.06424126228662334,0.27275499144084697
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,195000.0,2.0,60.0,0.0,4.0,4.110873864173311,1.0,0.0,1.6094379124341003,1.0,29.9999850000075,0.03333333277777779,120.0,240.0,0.9730288885366963,0.0,0.0,11.0,12.0,5.0,5.0,10.0,0.08333333194444448,0.06424126228662334,0.27275499144084697
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,175000.0,3.0,60.0,0.0,5.0,4.110873864173311,1.0,0.0,1.791759469228055,3.0,19.999993333335553,0.049999999166666684,180.0,300.0,1.2162861106708704,0.0,0.0,13.0,12.0,4.0,5.0,12.0,0.08333333194444448,0.15608979232162795,0.6944546881053646
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,244000.0,4.0,105.0,0.0,5.0,4.663439094112067,4.0,0.0,1.791759469228055,3.0,26.24999343750164,0.03809523773242631,420.0,525.0,1.0721698786938132,0.0,0.0,43.0,11.0,4.0,5.0,16.0,0.047619047165532884,0.06424126228662334,0.30941749424249
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,164000.0,2.0,55.0,0.0,6.0,4.02535169073515,1.0,0.0,1.9459101490553132,1.0,27.499986250006874,0.03636363570247935,110.0,330.0,1.4905526200995374,0.0,0.0,11.0,10.0,4.0,4.0,8.0,0.0727272714049587,0.06424126228662334,0.26708062621951967
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,85000.0,2.0,45.0,0.0,2.0,3.828641396489095,0.0,0.0,1.0986122886681098,1.0,22.499988750005624,0.04444444345679015,90.0,90.0,0.5223783766888286,0.0,0.0,1.0,11.0,5.0,4.0,10.0,0.0888888869135803,0.1285939517605991,0.525397800333422
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,250000.0,3.0,119.0,0.0,5.0,4.787491742782046,4.0,0.0,1.791759469228055,3.0,39.66665344444885,0.025210083821764002,357.0,595.0,1.0443880061308384,0.0,0.0,43.0,13.0,6.0,5.0,18.0,0.04201680636960667,0.06424126228662334,0.31764834253513125
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,265000.0,4.0,105.0,0.0,3.0,4.663439094112067,4.0,0.0,1.3862943611198906,3.0,26.24999343750164,0.03809523773242631,420.0,315.0,0.643301927216288,0.0,0.0,43.0,11.0,5.0,4.0,20.0,0.03809523773242631,0.06424126228662334,0.30941749424249
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,88000.0,2.0,85.0,0.0,12.0,4.454347296253507,3.0,0.0,2.5649493574615367,1.0,42.49997875001062,0.023529411487889278,170.0,1020.0,2.693996787384821,0.0,0.0,31.0,11.0,6.0,4.0,12.0,0.047058822975778555,0.06424126228662334,0.2955443292124723
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,180000.0,2.0,79.0,0.0,11.0,4.382026634673881,2.0,0.0,2.4849066497880004,1.0,39.49998025000987,0.025316455375741072,158.0,869.0,2.510253452753189,0.0,0.0,21.0,12.0,5.0,6.0,10.0,0.07594936612722322,0.056566954743494935,0.25502283630235223
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,268000.0,3.0,110.0,0.0,17.0,4.709530201312334,4.0,0.0,2.8903717578961645,3.0,36.66665444444852,0.02727272702479339,330.0,1870.0,3.6097011089475033,0.0,0.0,43.0,15.0,7.0,6.0,21.0,0.05454545404958678,0.13454989551345048,0.6782747300803089
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,26960.0,2.0,38.0,0.0,16.0,3.6635616461296463,0.0,0.0,2.833213344056216,1.0,18.99999050000475,0.05263157756232691,76.0,608.0,4.367333534449895,0.0,0.0,1.0,12.0,4.0,6.0,8.0,0.15789473268698073,0.15608979232162795,0.6188897164883869
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,27241.0,2.0,39.71,0.0,11.0,3.7064737625148876,0.0,0.0,2.4849066497880004,1.0,19.85499007250496,0.050365146049731906,79.42,436.81,2.9677795492492085,0.0,0.0,1.0,13.0,6.0,5.0,12.0,0.12591286512432978,0.15608979232162795,0.6261389100625241
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,63000.0,3.0,96.0,0.0,7.0,4.574710978503383,3.0,0.0,2.0794415416798357,3.0,31.999989333336888,0.03124999967447917,288.0,672.0,1.5301509762566625,0.0,0.0,33.0,12.0,5.0,5.0,15.0,0.05208333279079862,0.15608979232162795,0.7728112296113052
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,33210.0,2.0,49.0,0.0,4.0,3.912023005428146,0.0,0.0,1.6094379124341003,1.0,24.499987750006124,0.040816325697626006,98.0,196.0,1.022488613170518,0.0,0.0,1.0,11.0,5.0,5.0,10.0,0.10204081424406503,0.15608979232162795,0.6608625819858236
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,43540.0,3.0,71.0,0.0,4.0,4.276666119016055,2.0,0.0,1.6094379124341003,3.0,23.666658777780405,0.04225352053164056,213.0,284.0,0.9353077732456977,0.0,0.0,23.0,10.0,5.0,4.0,15.0,0.056338027375520745,0.15608979232162795,0.7224621659388536
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,27000.0,2.0,39.0,0.0,13.0,3.6888794541139363,0.0,0.0,2.6390573296152584,1.0,19.499990250004874,0.05128204996712693,78.0,507.0,3.524104443531657,0.0,0.0,1.0,13.0,6.0,5.0,12.0,0.12820512491781733,0.15608979232162795,0.6231666831451532
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,34230.0,3.0,50.0,0.0,10.0,3.9318256327243257,0.0,0.0,2.3978952727983707,3.0,16.666661111112962,0.05999999880000003,150.0,500.0,2.5433471345787932,0.0,0.0,3.0,14.0,7.0,5.0,21.0,0.09999999800000005,0.15608979232162795,0.6642078627745351
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,53320.0,3.0,82.03,0.0,10.0,4.419201988273939,3.0,0.0,2.3978952727983707,3.0,27.343324218891926,0.036571985412995424,246.09,820.3,2.262851474923042,0.0,0.0,33.0,10.0,5.0,4.0,15.0,0.04876264721732723,0.15608979232162795,0.7465409155915668
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05253623188405797,254000.0,2.0,105.0,0.0,3.0,4.663439094112067,4.0,0.0,1.3862943611198906,1.0,52.49997375001312,0.019047618866213156,210.0,315.0,0.643301927216288,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.051202710574815916,0.24499951762545277
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,163000.0,2.0,49.0,0.0,10.0,3.912023005428146,0.0,0.0,2.3978952727983707,1.0,24.499987750006124,0.040816325697626006,98.0,490.0,2.556221532926295,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15608979232162795,0.6608625819858236
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,63440.0,4.0,104.0,0.0,12.0,4.653960350157523,4.0,0.0,2.5649493574615367,3.0,25.999993500001626,0.03846153809171598,416.0,1248.0,2.578448572546447,0.0,0.0,43.0,10.0,5.0,4.0,20.0,0.03846153809171598,0.15608979232162795,0.7861989178481685
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,243800.0,3.0,72.0,0.0,7.0,4.290459441148391,2.0,0.0,2.0794415416798357,3.0,23.999992000002667,0.041666666087962975,216.0,504.0,1.6315265216910775,0.0,0.0,23.0,10.0,5.0,4.0,15.0,0.05555555478395063,0.15608979232162795,0.7247922878389266
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,33684.0,2.0,49.0,0.0,10.0,3.912023005428146,0.0,0.0,2.3978952727983707,1.0,24.499987750006124,0.040816325697626006,98.0,490.0,2.556221532926295,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15608979232162795,0.6608625819858236
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,53320.0,3.0,82.0,0.0,8.0,4.418840607796598,3.0,0.0,2.1972245773362196,3.0,27.333324222225258,0.036585365407495546,246.0,656.0,1.810429227851211,0.0,0.0,33.0,11.0,5.0,5.0,15.0,0.060975609012492576,0.15608979232162795,0.7464798671685376
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,17000.0,3.0,115.8,0.0,5.0,4.760463070394127,4.0,0.0,1.791759469228055,3.0,38.59998713333762,0.025906735527575688,347.4,579.0,1.0503177686174705,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.15608979232162795,0.8041905458591527
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,23000.0,2.0,76.7,0.0,3.0,4.3528552573736015,2.0,0.0,1.3862943611198906,1.0,38.34998082500959,0.026075618955989324,153.4,230.10000000000002,0.6892026344582581,0.0,0.0,21.0,13.0,7.0,5.0,14.0,0.0651890473899733,0.15608979232162795,0.7353328854168267
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015172101449275362,350000.0,3.0,130.0,0.0,9.0,4.875197323201151,4.0,0.0,2.302585092994046,3.0,43.3333188888937,0.023076922899408287,390.0,1170.0,1.846078744564882,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.015058156198508256,0.07396698837284355
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,415000.0,3.0,142.0,0.0,14.0,4.962844630259907,4.0,0.0,2.70805020110221,3.0,47.33331755556081,0.02112676041460028,426.0,1988.0,2.8209622146290316,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.15608979232162795,0.8383790974125658
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,280000.0,3.0,130.0,0.0,9.0,4.875197323201151,4.0,0.0,2.302585092994046,3.0,43.3333188888937,0.023076922899408287,390.0,1170.0,1.846078744564882,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.15608979232162795,0.8235727362110641
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,140000.0,2.0,57.0,0.0,14.0,4.060443010546419,1.0,0.0,2.70805020110221,1.0,28.499985750007124,0.035087718682671604,114.0,798.0,3.4478987922594215,0.0,0.0,11.0,12.0,5.0,6.0,10.0,0.10526315604801481,0.056566954743494935,0.23630748498877485
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,165000.0,2.0,52.0,0.0,8.0,3.970291913552122,0.0,0.0,2.1972245773362196,1.0,25.9999870000065,0.03846153772189351,104.0,416.0,2.0149646825031353,0.0,0.0,1.0,15.0,7.0,6.0,14.0,0.11538461316568052,0.15608979232162795,0.6707060161933612
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,20000.0,1.0,42.0,0.0,3.0,3.7612001156935624,0.0,0.0,1.3862943611198906,0.0,41.99995800004201,0.0238095232426304,42.0,126.0,0.797617544959917,0.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0238095232426304,0.1545388032553791,0.62857012803031
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,62000.0,2.0,78.0,0.0,9.0,4.3694478524670215,2.0,0.0,2.302585092994046,1.0,38.99998050000975,0.02564102531229455,156.0,702.0,2.059756345452708,0.0,0.0,21.0,11.0,5.0,6.0,10.0,0.07692307593688365,0.1285939517605991,0.599611729754306
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,100000.0,3.0,78.0,0.0,9.0,4.3694478524670215,2.0,0.0,2.302585092994046,3.0,25.999991333336222,0.038461537968441824,234.0,702.0,2.059756345452708,0.0,0.0,23.0,12.0,5.0,6.0,15.0,0.07692307593688365,0.1285939517605991,0.599611729754306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,137000.0,1.0,44.3,0.0,10.0,3.8133070324889884,0.0,0.0,2.3978952727983707,0.0,44.2999557000443,0.02257336292159452,44.3,443.0,2.6223950215406253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15608979232162795,0.6441863782239097
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,298000.0,3.0,144.0,0.0,8.0,4.976733742420574,4.0,0.0,2.1972245773362196,3.0,47.999984000005334,0.020833333188657408,432.0,1152.0,1.6074796857887137,0.0,0.0,43.0,14.0,7.0,6.0,21.0,0.041666666377314816,0.15608979232162795,0.8407254012331857
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05253623188405797,252000.0,2.0,105.0,0.0,3.0,4.663439094112067,4.0,0.0,1.3862943611198906,1.0,52.49997375001312,0.019047618866213156,210.0,315.0,0.643301927216288,0.0,0.0,41.0,14.0,7.0,6.0,14.0,0.05714285659863946,0.051202710574815916,0.24499951762545277
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,94000.0,2.0,59.0,0.0,2.0,4.0943445622221,1.0,0.0,1.0986122886681098,1.0,29.499985250007374,0.03389830451019823,118.0,118.0,0.48847855404626656,0.0,0.0,11.0,10.0,5.0,4.0,10.0,0.06779660902039646,0.1285939517605991,0.5618597836745002
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,122000.0,2.0,65.0,0.0,9.0,4.189654742026425,2.0,0.0,2.302585092994046,1.0,32.49998375000812,0.030769230295857996,130.0,585.0,2.148147856092572,0.0,0.0,21.0,12.0,6.0,4.0,12.0,0.06153846059171599,0.1285939517605991,0.5749390338922132
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,98000.0,3.0,82.0,0.0,5.0,4.418840607796598,3.0,0.0,1.791759469228055,3.0,27.333324222225258,0.036585365407495546,246.0,410.0,1.131518267407007,0.0,0.0,33.0,10.0,2.0,5.0,6.0,0.060975609012492576,0.1545388032553791,0.7384747211399206
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,142000.0,3.0,120.0,0.0,2.0,4.795790545596741,4.0,0.0,1.0986122886681098,3.0,39.999986666671106,0.024999999791666668,360.0,240.0,0.41703230446625666,0.0,0.0,43.0,13.0,6.0,5.0,18.0,0.04166666631944445,0.1545388032553791,0.8014704308538032
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00022644927536231884,206000.0,3.0,122.0,0.0,5.0,4.812184355372417,4.0,0.0,1.791759469228055,3.0,40.66665311111563,0.02459016373286751,366.0,610.0,1.0390289714044167,0.0,0.0,43.0,11.0,5.0,5.0,15.0,0.040983606221445854,0.0002264236395952237,0.0010897156601839713
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004528985507246377,90000.0,2.0,49.0,0.0,4.0,3.912023005428146,0.0,0.0,1.6094379124341003,1.0,24.499987750006124,0.040816325697626006,98.0,196.0,1.022488613170518,0.0,0.0,1.0,11.0,4.0,6.0,8.0,0.12244897709287803,0.00045279602313124436,0.0017717495495598488
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,115000.0,3.0,86.0,0.0,5.0,4.465908118654584,3.0,0.0,1.791759469228055,3.0,28.666657111114294,0.0348837205246079,258.0,430.0,1.1195928683623366,0.0,0.0,33.0,10.0,4.0,5.0,12.0,0.05813953420767984,0.1285939517605991,0.6128488043262404
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,95000.0,3.0,65.0,0.0,2.0,4.189654742026425,2.0,0.0,1.0986122886681098,3.0,21.66665944444685,0.04615384544378699,195.0,130.0,0.4773661902427938,0.0,0.0,23.0,14.0,7.0,5.0,21.0,0.07692307573964499,0.1545388032553791,0.7001732788984378
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,237000.0,2.0,82.0,0.0,14.0,4.418840607796598,3.0,0.0,2.70805020110221,1.0,40.99997950001025,0.02439024360499703,164.0,1148.0,3.1682511487396194,0.0,0.0,31.0,16.0,8.0,6.0,16.0,0.07317073081499109,0.06424126228662334,0.2931884732980986
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,183000.0,3.0,105.0,0.0,10.0,4.663439094112067,4.0,0.0,2.3978952727983707,3.0,34.99998833333722,0.02857142829931973,315.0,1050.0,2.1443397573876264,0.0,0.0,43.0,11.0,6.0,3.0,18.0,0.02857142829931973,0.1285939517605991,0.6399556365561396
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,155000.0,1.0,42.0,0.0,6.0,3.7612001156935624,0.0,0.0,1.9459101490553132,0.0,41.99995800004201,0.0238095232426304,42.0,252.0,1.595235089919834,0.0,0.0,0.0,11.0,4.0,4.0,4.0,0.0952380929705216,0.07333127308554963,0.2861782696723363
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,126000.0,2.0,65.0,0.0,3.0,4.189654742026425,2.0,0.0,1.3862943611198906,1.0,32.49998375000812,0.030769230295857996,130.0,195.0,0.7160492853641907,0.0,0.0,21.0,18.0,8.0,6.0,16.0,0.09230769088757398,0.1285939517605991,0.5749390338922132
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,164000.0,2.0,53.4,0.0,8.0,3.996364153861897,0.0,0.0,2.1972245773362196,1.0,26.69998665000667,0.03745318281922879,106.8,427.2,2.001819076084472,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07333127308554963,0.30407118561992696
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,128000.0,2.0,64.0,0.0,8.0,4.174387269895637,1.0,0.0,2.1972245773362196,1.0,31.999984000008,0.031249999511718758,128.0,512.0,1.9164484668791977,0.0,0.0,11.0,17.0,6.0,6.0,12.0,0.09374999853515628,0.1285939517605991,0.5728439052438306
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,145800.0,2.0,63.0,0.0,9.0,4.1588830833596715,1.0,0.0,2.302585092994046,1.0,31.499984250007873,0.031746031242126486,126.0,567.0,2.1640420409913252,0.0,0.0,11.0,16.0,7.0,6.0,14.0,0.09523809372637947,0.15608979232162795,0.7025649411653793
