num__city_te_v6,num__district_te_v6,num__neighborhood_te_v6,num__metro_te_v6,num__metro_present_v6,num__location_te_mean_v6,num__district_to_city_ratio_v6,num__metro_to_district_ratio_v6,num__locmean_x_logarea_v6,num__locmean_x_rooms_v6
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,674508.0929233525,316471.38062430435
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,674508.0929233525,316471.38062430435
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,662952.9102741332,316471.38062430435
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,678903.8114264063,474707.07093645656
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,713778.9679148279,474707.07093645656
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,713778.9679148279,474707.07093645656
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,708474.4815989715,474707.07093645656
172473.9076282108,181737.53796171295,185528.74704200635,200340.72776151987,1.0,185020.2300983625,1.0537103290569454,1.1023629460778968,808436.2470662441,370040.460196725
172473.9076282108,252036.0679010561,179695.09240447727,112129.10257300708,0.0,179083.54262668782,1.461299690866228,0.44489308021017704,739101.8465702917,358167.08525337564
172473.9076282108,168220.50045151776,156540.32565853896,153917.3664482097,1.0,162788.02504661932,0.975338836835325,0.9149738945857834,682025.6210816852,325576.05009323865
172473.9076282108,168220.50045151776,179993.19672854317,183958.62537865285,1.0,176161.55754673114,0.975338836835325,1.0935565218495908,804062.6865945794,528484.6726401935
172473.9076282108,252036.0679010561,179695.09240447727,226678.23068711176,1.0,207720.82465521398,1.461299690866228,0.8993880620895948,936999.4565974916,623162.4739656419
172473.9076282108,168220.50045151776,144355.91905255488,147892.43411632522,1.0,158235.69031215218,0.975338836835325,0.8791582103161655,662952.9102741332,316471.38062430435
172473.9076282108,181737.53796171295,185528.74704200635,200340.72776151987,1.0,185020.2300983625,1.0537103290569454,1.1023629460778968,641231.2541961614,185020.2300983625
172473.9076282108,183278.28487048857,167235.63325754215,164672.52451475157,1.0,171915.08756774827,1.0626435464343122,0.8984835526490057,720264.8618541047,343830.17513549654
172473.9076282108,181737.53796171295,185528.74704200635,200340.72776151987,1.0,185020.2300983625,1.0537103290569454,1.1023629460778968,803691.8786538831,370040.460196725
172473.9076282108,85357.23951888466,89676.5660899668,112129.10257300708,0.0,114909.20395251733,0.49489943546932336,1.3136449023387842,420976.95238773164,229818.40790503466
106785.45264913858,105097.3430360746,179695.09240447727,112129.10257300708,0.0,125926.7476656744,0.9841915769220483,1.0669071104247796,509128.29680398636,251853.4953313488
106785.45264913858,105097.3430360746,179695.09240447727,112129.10257300708,0.0,125926.7476656744,0.9841915769220483,1.0669071104247796,504630.43482905265,251853.4953313488
172473.9076282108,85357.23951888466,86497.69224843118,112129.10257300708,0.0,114114.48549213345,0.49489943546932336,1.3136449023387842,492991.83496872743,342343.4564764004
172473.9076282108,242888.8225016114,179695.09240447727,231614.70370336372,1.0,206668.13155941578,1.4082641591433094,0.9535832127510665,967647.3124257572,413336.26311883156
106785.45264913858,105097.3430360746,179695.09240447727,112129.10257300708,0.0,125926.7476656744,0.9841915769220483,1.0669071104247796,419613.67652325507,125926.7476656744
106785.45264913858,105097.3430360746,179695.09240447727,112129.10257300708,0.0,125926.7476656744,0.9841915769220483,1.0669071104247796,504630.43482905265,251853.4953313488
