price,rooms,area_m2,floor,has_document,address,avtodayanacaq,balkon,duzelme,esyali,hovuz,internet,isiq,kabel_tv,kombi,kondisioner,lift,merkezi_qizdirici_sistem,metbex_mebeli,pvc_pencere,qaz,su,telefon,temirli,rooms_group,rooms_group_code
135000,2.0,60.0,15.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
339000,3.0,122.0,17.0,Yes,"Bakı, Nəsimi, metro 28 May",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
132500,2.0,45.0,3.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
75000,2.0,40.0,4.0,No,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
160000,2.0,55.0,5.0,No,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
108000,2.0,40.0,5.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1-2,1
77500,3.0,50.0,2.0,Yes,"Bakı, Suraxanı, Qaraçuxur qəs.",No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
71500,2.0,38.0,2.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
112500,2.0,55.0,10.0,No,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
290000,2.0,64.0,11.0,No,"Bakı, Nərimanov, metro Gənclik",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
60000,2.0,45.0,6.0,Yes,"Sumqayıt, Sumqayıt Bulvarı",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
245000,2.0,50.0,12.0,No,"Bakı, Nərimanov, metro Gənclik",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
243000,2.0,109.0,7.0,Yes,"Bakı, Nizami, 8-ci kilometr, metro Neftçilər",No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
138000,2.0,60.0,5.0,Yes,"Bakı, Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
715000,4.0,228.0,13.0,Yes,"Bakı, Nəsimi, metro Sahil",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
485000,3.0,130.0,12.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
250000,3.0,68.0,9.0,No,"Bakı, Nərimanov, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
390000,3.0,118.0,13.0,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
188000,2.0,69.0,14.0,Yes,"Bakı, Binəqədi, 7-ci mikrorayon, metro Dərnəgül",No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,1-2,1
90000,3.0,60.0,3.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
78000,3.0,101.0,6.0,Yes,"Sumqayıt, St.Sumqayıt",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
185000,4.0,100.0,5.0,Yes,"Bakı, Xətai, Əhmədli, metro Həzi Aslanov",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
170000,3.0,100.0,5.0,Yes,"Bakı, Sabunçu, Bakıxanov qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
250000,5.0,125.0,8.0,Yes,"Bakı, Binəqədi, 8-ci mikrorayon, metro Azadlıq",No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,5-6,3
399000,2.0,95.0,1.0,No,"Bakı, Səbail, Bayıl qəs.",Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
235500,4.0,75.0,2.0,Yes,"Bakı, Xətai, Qara şəhər, metro Qara Qarayev",No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
75000,3.0,47.0,9.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
150000,2.0,55.0,6.0,Yes,"Bakı, Xətai, Əhmədli, metro Həzi Aslanov",Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1-2,1
250000,3.0,110.0,11.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,3-4,2
220000,3.0,75.0,2.0,Yes,"Bakı, Səbail, Badamdar qəs.",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
145000,3.0,90.0,4.0,Yes,Xırdalan,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,3-4,2
53000,2.0,36.0,10.0,No,Xırdalan,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,1-2,1
85000,2.0,56.0,2.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
254000,2.0,85.0,7.0,No,"Bakı, Nizami, metro Qara Qarayev",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
136000,3.0,67.0,18.0,Yes,"Bakı, Nizami, metro Qara Qarayev",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,3-4,2
110000,2.0,83.0,2.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
170000,3.0,115.0,2.0,Yes,"Bakı, Suraxanı",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
95000,2.0,74.0,1.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,1-2,1
1105000,3.0,152.0,9.0,Yes,"Bakı, Səbail, metro Sahil",Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,3-4,2
850000,4.0,186.0,8.0,Yes,"Bakı, Səbail, metro Sahil",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
285000,3.0,85.0,4.0,Yes,"Bakı, Səbail, metro Sahil",No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,3-4,2
108000,2.0,53.0,2.0,Yes,Xırdalan,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
170000,3.0,115.0,2.0,No,"Bakı, Suraxanı",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,3-4,2
245000,3.0,121.0,9.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
480000,3.0,137.0,6.0,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
59000,1.0,52.0,4.0,No,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
65000,2.0,37.0,8.0,Yes,Xırdalan,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
227000,3.0,86.0,12.0,No,"Bakı, Nizami, 8-ci kilometr, metro Qara Qarayev",No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,3-4,2
339000,3.0,117.0,9.0,Yes,"Bakı, Nəsimi, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
300000,3.0,150.0,15.0,No,"Bakı, Yasamal, metro İnşaatçılar",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,3-4,2
120000,2.0,54.0,2.0,No,"Bakı, Suraxanı, Qaraçuxur qəs.",No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
258000,3.0,94.0,18.0,Yes,"Bakı, Nəsimi, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
75000,3.0,47.0,9.0,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,3-4,2
180000,3.0,63.0,1.0,Yes,"Bakı, Nizami, 8-ci kilometr, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
595000,3.0,147.0,12.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
410000,3.0,140.0,5.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
362000,4.0,181.0,5.0,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,3-4,2
255000,3.0,130.0,13.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
570000,4.0,185.0,7.0,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
342000,3.0,100.0,6.0,No,"Bakı, Nərimanov, metro Koroğlu",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,3-4,2
170000,3.0,100.0,5.0,Yes,"Bakı, Sabunçu, Bakıxanov qəs., metro Neftçilər",No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
300000,3.0,111.0,16.0,Yes,"Bakı, Yasamal, metro İnşaatçılar",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
88000,3.0,64.0,2.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
59000,2.0,49.0,3.0,No,"Bakı, Abşeron",No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,1-2,1
65000,2.0,65.0,8.0,No,"Bakı, Abşeron, Masazır",Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
70000,2.0,42.0,1.0,Yes,"Bakı, Yasamal, metro İnşaatçılar",Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,1-2,1
554000,3.0,154.0,8.0,No,"Bakı, Yasamal, metro Nizami",Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,3-4,2
86000,2.0,56.0,2.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
108000,2.0,56.0,3.0,Yes,Xırdalan,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
92000,2.0,65.0,3.0,No,Xırdalan,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,1-2,1
215000,3.0,60.0,4.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,3-4,2
82000,2.0,57.0,5.0,No,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
85000,2.0,58.0,4.0,No,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,1-2,1
105000,3.0,68.0,5.0,No,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
83000,2.0,43.0,2.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
97000,2.0,57.0,1.0,Yes,"Bakı, Qaradağ, Lökbatan qəs.",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,1-2,1
83500,2.0,60.0,4.0,Yes,"Bakı, Abşeron, Masazır",No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,1-2,1
73000,2.0,44.0,2.0,No,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
109000,3.0,80.0,1.0,Yes,"Bakı, Abşeron, Masazır",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,3-4,2
80000,2.0,51.0,2.0,Yes,"Bakı, Abşeron",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
239900,2.0,82.0,4.0,Yes,"Bakı, Nizami, 8-ci kilometr, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
850000,5.0,286.0,12.0,Yes,"Bakı, Nəsimi, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5-6,3
79000,2.0,51.0,1.0,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,1-2,1
105000,3.0,80.0,5.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,3-4,2
103000,3.0,86.0,4.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,3-4,2
63000,2.0,41.0,5.0,No,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,1-2,1
70000,3.0,62.0,6.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,3-4,2
57000,2.0,35.0,6.0,No,"Bakı, Abşeron, Masazır",No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
152000,3.0,90.0,3.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,3-4,2
81000,2.0,53.0,2.0,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
143000,2.0,51.0,2.0,Yes,"Bakı, Nizami, 8-ci kilometr, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
190000,4.0,87.0,2.0,Yes,"Bakı, Xəzər, Buzovna",Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,3-4,2
400000,3.0,170.0,6.0,Yes,"Bakı, Nəsimi, metro Nizami",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
207000,3.0,85.0,9.0,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
174000,2.0,57.0,2.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
170000,2.0,91.67,12.0,No,"Bakı, Binəqədi, Biləcəri qəs., metro Avtovağzal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
86000,2.0,57.0,2.0,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,1-2,1
460000,4.0,184.0,12.0,Yes,"Bakı, Nəsimi, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
750000,5.0,270.0,7.0,Yes,"Bakı, Nəsimi, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5-6,3
465000,5.0,200.0,5.0,Yes,"Bakı, Yasamal, metro İnşaatçılar",No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,5-6,3
380000,4.0,146.0,12.0,Yes,"Bakı, Nəsimi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
170000,2.0,57.0,3.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
230000,5.0,120.0,4.0,Yes,"Bakı, Sabunçu",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5-6,3
195000,3.0,80.0,4.0,Yes,"Bakı, Xətai, Əhmədli, metro Əhmədli",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
165000,2.0,86.0,2.0,Yes,"Bakı, Nizami, 8-ci kilometr, metro Xalqlar dostluğu",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
420000,4.0,170.0,6.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
600000,5.0,230.0,10.0,Yes,"Bakı, Nəsimi, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5-6,3
585000,4.0,170.0,9.0,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
172000,3.0,60.0,5.0,Yes,"Bakı, Yasamal, Yasamal qəs., metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
110000,2.0,60.0,7.0,Yes,"Bakı, Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
530000,4.0,178.0,8.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
89000,2.0,40.0,5.0,Yes,Xırdalan,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
130000,2.0,45.22,5.0,Yes,"Bakı, Binəqədi, 8-ci mikrorayon, metro Gənclik",No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,1-2,1
280000,3.0,86.0,12.0,Yes,"Bakı, Nərimanov, metro 28 May",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,3-4,2
160000,2.0,56.0,1.0,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro 20 Yanvar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
137000,2.0,59.0,2.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
269000,3.0,97.93,8.0,No,"Bakı, Nərimanov, metro Koroğlu",No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,3-4,2
200000,3.0,80.0,3.0,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,3-4,2
350000,3.0,150.0,7.0,Yes,"Bakı, Nəsimi, metro Memar Əcəmi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
108000,3.0,104.0,5.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
350000,5.0,260.0,16.0,Yes,"Bakı, Nəsimi, metro 28 May",No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,5-6,3
108000,2.0,48.0,5.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,1-2,1
120000,2.0,91.0,4.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
265000,3.0,85.0,12.0,Yes,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4,2
350000,3.0,124.0,8.0,Yes,"Bakı, Nəsimi, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
170000,2.0,50.0,5.0,Yes,"Bakı, Yasamal, metro 20 Yanvar",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
315000,2.0,88.0,11.0,Yes,"Bakı, Nərimanov, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
196000,3.0,67.0,2.0,Yes,"Bakı, Nərimanov, Montin qəs., metro Nəriman Nərimanov",No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,3-4,2
108000,2.0,57.0,2.0,Yes,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1-2,1
132500,2.0,45.0,3.0,Yes,"Bakı, Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
182000,3.0,70.0,9.0,Yes,"Bakı, Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
199000,2.0,65.0,3.0,Yes,"Bakı, Nərimanov, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
370000,2.0,50.0,4.0,No,"Bakı, Xətai, Ağ şəhər, metro Xətai",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2,1
150000,2.0,48.0,6.0,Yes,"Bakı, Xətai, H.Aslanov qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
75000,2.0,62.0,8.0,Yes,"Bakı, Binəqədi, 7-ci mikrorayon",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
72000,2.0,52.0,5.0,Yes,"Sumqayıt, St.Sumqayıt",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
135000,2.0,65.0,9.0,Yes,"Bakı, Xətai, Köhnə Günəşli qəs., metro Həzi Aslanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
80000,2.0,35.0,2.0,Yes,"Bakı, Sabunçu, Zabrat qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
137000,2.0,44.0,2.0,Yes,"Bakı, Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
250000,5.0,100.0,4.0,Yes,"Bakı, Nizami",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5-6,3
85500,3.0,60.0,1.0,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3-4,2
125000,4.0,110.0,6.0,Yes,"Bakı, Sabunçu, Ramana qəs.",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,3-4,2
130000,2.0,48.0,8.0,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,1-2,1
68000,2.0,62.0,11.0,Yes,"Bakı, Binəqədi, 7-ci mikrorayon",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1-2,1
